ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,order_value_INR,delivery_time_minutes,status,distance_km,_approx_place,place_type
ORD1266,DP0337,36,4.4,23.173525,77.393929,23.116662,77.378039,2025-02-17,10:08:36,97.0,19.0,Delivered,6.528,Bhopal,Town
ORD1267,DP0289,23,5.0,27.160963,78.014824,27.117876,78.01828,2025-10-05,13:31:28,274.0,12.0,Delivered,4.803,Agra,Town
ORD1268,DP0141,29,4.3,31.593525,74.830989,31.558597,74.895808,2025-05-11,07:38:56,146.0,23.0,Delivered,7.266,Amritsar,Town
ORD1269,DP0387,33,3.6,20.318217,85.801999,20.21872,85.826215,2024-11-16,22:40:32,167.0,35.0,Delivered,11.348,Bhubaneswar,Town
ORD1270,DP0215,39,4.2,17.669785,83.246467,17.619169,83.30203,2024-03-18,19:19:16,806.0,21.0,Delivered,8.145,Visakhapatnam,Town
ORD1271,DP0266,29,3.8,20.304459,85.86106,20.368918,85.866674,2024-11-04,21:34:25,718.0,26.0,Delivered,7.191,Bhubaneswar,Town
ORD1272,DP0389,30,3.5,22.347588,73.158943,22.341743,73.094393,2024-09-07,20:40:59,488.0,16.0,Delivered,6.67,Vadodara,Town
ORD1273,DP0068,37,3.9,25.358942,82.964003,25.328094,82.89373,2025-08-04,14:54:52,125.0,,Cancelled,7.851,Varanasi,Town
ORD1274,DP0341,35,2.8,23.81144,87.945168,23.800488,87.951016,2024-01-27,11:15:37,276.0,7.0,Returned,1.355,Kolkata,Highway
ORD1275,DP0333,31,5.0,18.885626,73.525123,18.873083,73.527986,2024-09-09,18:02:42,869.0,12.0,Delivered,1.427,Pune,Highway
ORD1276,DP0020,40,4.0,18.886608,73.51464,18.928445,73.479764,2024-11-07,22:31:28,389.0,18.0,Delivered,5.925,Pune,Highway
ORD1277,DP0337,25,3.8,23.791283,87.895118,23.749018,87.921153,2024-05-01,17:19:54,1993.0,9.0,Delivered,5.395,Kolkata,Highway
ORD1278,DP0140,38,4.2,18.923405,73.516396,18.886288,73.57,2025-10-07,21:29:52,470.0,19.0,Delivered,6.988,Pune,Highway
ORD1279,DP0059,40,3.2,26.899732,80.617152,26.898066,80.611237,2025-01-15,22:44:36,404.0,18.0,Delayed,0.615,Lucknow,Highway
ORD1280,DP0341,24,4.8,23.822057,87.906198,23.77862,87.921203,2024-01-16,15:30:35,278.0,,Cancelled,5.065,Kolkata,Highway
ORD1281,DP0016,32,4.4,26.885067,80.602774,26.909537,80.638782,2024-07-23,12:24:13,387.0,12.0,Delivered,4.489,Lucknow,Highway
ORD1282,DP0044,29,5.0,12.531543,78.016029,12.536,77.949432,2025-03-07,20:38:35,312.0,21.0,Delivered,7.246,Bengaluru,Highway
ORD1283,DP0214,27,4.3,23.822917,87.905355,23.812573,87.880479,2024-10-03,22:42:01,595.0,16.0,Delivered,2.78,Kolkata,Highway
ORD1284,DP0111,43,3.7,26.881485,80.621972,26.894072,80.648003,2025-08-07,21:38:04,717.0,14.0,Delivered,2.937,Lucknow,Highway
ORD1285,DP0337,33,4.0,17.934651,83.418381,17.973992,83.399001,2024-06-16,15:03:39,194.0,14.0,Delivered,4.831,Visakhapatnam,Highway
ORD1286,DP0339,33,3.9,17.917695,83.434499,17.913805,83.428895,2025-03-10,14:15:45,129.0,5.0,Delivered,0.734,Visakhapatnam,Highway
ORD1287,DP0372,36,4.8,26.870441,80.603754,26.897413,80.574617,2024-09-22,22:13:06,88.0,14.0,Delivered,4.165,Lucknow,Highway
ORD1288,DP0266,33,3.4,12.468484,77.987988,12.480383,77.982702,2024-09-14,14:37:42,512.0,5.0,Delivered,1.442,Bengaluru,Highway
ORD1289,DP0042,32,3.9,17.910685,83.436537,17.946724,83.438339,2024-07-08,00:14:19,153.0,13.0,Delivered,4.012,Visakhapatnam,Highway
ORD1290,DP0315,40,4.7,26.865202,80.602666,26.92112,80.620105,2025-01-27,00:28:13,70.0,18.0,Delivered,6.454,Lucknow,Highway
ORD1291,DP0176,36,4.9,26.914926,80.618743,26.895408,80.616662,2024-04-23,23:52:58,468.0,16.0,Delivered,2.18,Lucknow,Highway
ORD1292,DP0097,35,4.0,23.784765,87.912553,23.766706,87.859026,2024-06-11,10:48:07,2270.0,12.0,Delivered,5.805,Kolkata,Highway
ORD1293,DP0294,24,3.7,26.873209,80.637606,26.81768,80.612714,2024-11-11,18:06:06,348.0,16.0,Delivered,6.65,Lucknow,Highway
ORD1294,DP0155,36,4.8,12.529746,78.004943,12.567229,77.992595,2024-10-29,22:08:55,656.0,17.0,Delivered,4.378,Bengaluru,Highway
ORD1295,DP0032,37,3.7,26.85864,80.595355,26.817976,80.576041,2025-10-06,22:08:16,372.0,14.0,Delayed,4.911,Lucknow,Highway
ORD1296,DP0218,33,4.6,18.87931,73.472067,18.880159,73.514398,2025-05-28,17:37:23,325.0,18.0,Delivered,4.455,Pune,Highway
ORD1297,DP0102,20,3.8,18.878657,73.506668,18.864778,73.502777,2024-08-24,22:05:40,697.0,14.0,Delivered,1.597,Pune,Highway
ORD1298,DP0301,40,3.6,18.909371,73.51949,18.938086,73.523768,2025-03-30,11:07:38,282.0,13.0,Delivered,3.225,Pune,Highway
ORD1299,DP0394,34,3.8,23.790441,87.887583,23.767721,87.949484,2024-01-20,20:44:49,428.0,18.0,Delivered,6.787,Kolkata,Highway
ORD1300,DP0079,40,3.0,23.838996,87.876655,23.84561,87.932892,2025-04-18,19:23:52,446.0,,Cancelled,5.767,Kolkata,Highway
ORD1301,DP0110,51,4.9,12.540299,77.996449,12.561119,78.004942,2024-09-17,10:05:13,212.0,15.0,Delivered,2.492,Bengaluru,Highway
ORD1302,DP0057,29,5.0,26.897244,80.645079,26.888998,80.636808,2025-01-04,06:23:39,737.0,,Cancelled,1.23,Lucknow,Highway
ORD1303,DP0077,22,4.3,17.897395,83.443351,17.890912,83.454268,2025-09-07,18:37:32,307.0,10.0,Delivered,1.362,Visakhapatnam,Highway
ORD1304,DP0026,42,4.1,23.826938,87.896891,23.855077,87.865208,2024-10-13,23:03:34,199.0,,Cancelled,4.492,Kolkata,Highway
ORD1305,DP0232,30,4.1,23.830005,87.91938,23.816934,87.912221,2024-06-25,23:42:00,523.0,7.0,Delivered,1.626,Kolkata,Highway
ORD1306,DP0239,31,3.6,18.912381,73.480951,18.916629,73.479108,2025-05-03,14:08:12,178.0,,Cancelled,0.511,Pune,Highway
ORD1307,DP0017,38,2.7,23.772873,87.863049,23.788279,87.864812,2025-02-12,21:37:26,357.0,20.0,Delivered,1.722,Kolkata,Highway
ORD1308,DP0247,43,4.5,12.475199,77.981073,12.468049,77.958034,2025-10-16,17:10:39,348.0,9.0,Delivered,2.625,Bengaluru,Highway
ORD1309,DP0068,34,3.3,17.917392,83.370416,17.92088,83.344929,2024-02-24,21:24:05,790.0,12.0,Delivered,2.724,Visakhapatnam,Highway
ORD1310,DP0196,34,4.1,12.535217,78.025156,12.506828,78.055275,2024-03-20,18:26:50,500.0,24.0,Delayed,4.545,Bengaluru,Highway
ORD1311,DP0044,33,3.1,23.764219,87.877984,23.703903,87.844723,2025-05-16,18:05:12,343.0,20.0,Delivered,7.513,Kolkata,Highway
ORD1312,DP0065,27,4.4,23.760707,87.904661,23.739301,87.937196,2024-02-01,20:52:29,646.0,16.0,Delivered,4.078,Kolkata,Highway
ORD1313,DP0017,45,3.4,26.907085,80.60574,26.901579,80.613841,2024-02-08,09:46:43,993.0,,Cancelled,1.01,Lucknow,Highway
ORD1314,DP0137,31,3.5,23.815835,87.871736,23.821644,87.866121,2025-08-27,16:29:07,532.0,8.0,Delivered,0.862,Kolkata,Highway
ORD1315,DP0159,39,2.5,12.478376,78.035795,12.427796,78.025972,2024-05-26,21:59:17,353.0,27.0,Delivered,5.724,Bengaluru,Highway
ORD1316,DP0250,32,3.8,18.911457,73.52179,18.946099,73.495384,2024-12-22,19:03:42,131.0,12.0,Delivered,4.749,Pune,Highway
ORD1317,DP0103,38,4.4,23.798724,87.870015,23.799578,87.854195,2024-04-08,18:19:20,157.0,12.0,Delivered,1.612,Kolkata,Highway
ORD1318,DP0199,31,4.3,17.858126,83.391963,17.887685,83.385636,2024-02-14,00:13:11,278.0,19.0,Returned,3.354,Visakhapatnam,Highway
ORD1319,DP0365,45,5.0,12.498671,78.032849,12.515771,78.015492,2024-05-28,22:26:14,222.0,15.0,Delivered,2.677,Bengaluru,Highway
ORD1320,DP0320,41,5.0,23.833082,87.919962,23.805197,87.967267,2025-06-03,18:13:18,304.0,16.0,Delivered,5.725,Kolkata,Highway
ORD1321,DP0303,20,4.3,18.912801,73.513854,18.882056,73.563639,2024-12-26,01:04:08,365.0,28.0,Delayed,6.254,Pune,Highway
ORD1322,DP0135,40,4.0,12.46043,77.989879,12.496704,78.009372,2024-12-03,20:03:56,521.0,22.0,Delivered,4.555,Bengaluru,Highway
ORD1323,DP0242,41,4.4,18.935847,73.4774,18.945562,73.462384,2024-05-26,13:03:54,332.0,8.0,Delivered,1.913,Pune,Highway
ORD1324,DP0293,36,4.0,18.887769,73.536581,18.894617,73.518826,2024-10-20,22:05:36,504.0,11.0,Delivered,2.017,Pune,Highway
ORD1325,DP0034,31,5.0,26.894168,80.632033,26.917442,80.672766,2024-09-29,19:41:00,367.0,19.0,Delivered,4.797,Lucknow,Highway
ORD1326,DP0257,35,3.8,26.888998,80.621078,26.925497,80.685137,2025-03-06,14:56:47,80.0,11.0,Delivered,7.538,Lucknow,Highway
ORD1327,DP0177,42,4.1,23.799918,87.873089,23.749364,87.869363,2024-07-29,19:26:49,173.0,15.0,Delayed,5.634,Kolkata,Highway
ORD1328,DP0228,42,3.9,17.907745,83.41778,17.862539,83.418371,2024-11-21,01:05:40,314.0,9.0,Delivered,5.027,Visakhapatnam,Highway
ORD1329,DP0357,43,4.1,12.495807,77.988815,12.447795,77.972364,2025-02-24,22:45:06,141.0,9.0,Delivered,5.63,Bengaluru,Highway
ORD1330,DP0313,20,4.0,18.898973,73.523408,18.904878,73.567611,2024-12-20,22:20:17,549.0,19.0,Delivered,4.696,Pune,Highway
ORD1331,DP0292,29,4.3,26.872575,80.56149,26.875158,80.493312,2025-05-09,21:35:11,1103.0,15.0,Delivered,6.768,Lucknow,Highway
ORD1332,DP0012,38,4.5,18.881755,73.539981,18.870008,73.540195,2024-03-27,13:20:23,873.0,13.0,Delayed,1.306,Pune,Highway
ORD1333,DP0156,39,4.4,26.944962,80.597056,26.932622,80.602808,2024-11-11,11:33:00,298.0,,Cancelled,1.486,Lucknow,Highway
ORD1334,DP0365,26,4.4,23.778352,87.928739,23.840385,87.915444,2025-01-22,08:42:52,1071.0,12.0,Delivered,7.029,Kolkata,Highway
ORD1335,DP0323,41,3.1,17.889399,83.429377,17.950022,83.3987,2024-04-12,23:22:24,391.0,16.0,Delivered,7.482,Visakhapatnam,Highway
ORD1336,DP0222,35,3.5,23.832651,87.890847,23.853108,87.911104,2025-06-12,12:03:18,272.0,10.0,Delivered,3.069,Kolkata,Highway
ORD1337,DP0180,30,3.8,23.808513,87.859774,23.805652,87.888396,2025-05-15,12:37:36,221.0,9.0,Delivered,2.929,Kolkata,Highway
ORD1338,DP0137,35,4.2,23.796027,87.934826,23.7566,87.912674,2025-06-20,11:33:44,279.0,13.0,Delivered,4.93,Kolkata,Highway
ORD1339,DP0093,40,3.4,12.509121,78.042165,12.474644,78.0017,2024-11-04,01:12:22,262.0,14.0,Delivered,5.831,Bengaluru,Highway
ORD1340,DP0130,38,4.2,17.939329,83.385496,17.948106,83.382807,2025-02-25,18:27:32,398.0,8.0,Delivered,1.017,Visakhapatnam,Highway
